Date,State/UnionTerritory,Cured,Deaths,Confirmed
4/6/2020,Rajasthan,21,0,274
4/6/2020,Tamil Nadu,8,5,571
4/6/2020,Telengana,34,7,321
4/6/2020,Uttarakhand,4,0,26
4/6/2020,Uttar Pradesh,21,3,305
4/6/2020,West Bengal,10,3,80
4/7/2020,Andhra Pradesh,1,3,266
4/7/2020,Andaman and Nicobar Islands,0,0,10
4/7/2020,Arunachal Pradesh,0,0,1
4/7/2020,Assam,0,0,26
4/7/2020,Bihar,0,1,32
4/7/2020,Chandigarh,7,0,18
4/7/2020,Chhattisgarh,9,0,10
4/7/2020,Delhi,21,7,576
4/7/2020,Goa,0,0,7
4/7/2020,Gujarat,25,13,165
4/7/2020,Haryana,25,1,90
4/7/2020,Himachal Pradesh,2,1,13
4/7/2020,Jammu and Kashmir,4,2,116
4/7/2020,Jharkhand,0,0,4
4/7/2020,Karnataka,25,4,175
4/7/2020,Kerala,58,2,327
4/7/2020,Ladakh,10,0,14
4/7/2020,Madhya Pradesh,0,13,229
4/7/2020,Maharashtra,56,48,868
4/7/2020,Manipur,0,0,2
4/7/2020,Mizoram,0,0,1
4/7/2020,Odisha,2,1,42
4/7/2020,Puducherry,1,0,5
4/7/2020,Punjab,4,7,91
4/7/2020,Rajasthan,21,3,288
4/7/2020,Tamil Nadu,8,5,621
4/7/2020,Telengana,35,7,364
4/7/2020,Tripura,0,0,1
4/7/2020,Uttarakhand,5,0,31
4/7/2020,Uttar Pradesh,21,3,305
4/7/2020,West Bengal,13,3,91
4/8/2020,Andhra Pradesh,5,4,305
4/8/2020,Andaman and Nicobar Islands,0,0,10
4/8/2020,Arunachal Pradesh,0,0,1
4/8/2020,Assam,0,0,27
4/8/2020,Bihar,0,1,38
4/8/2020,Chandigarh,7,0,18
4/8/2020,Chhattisgarh,9,0,10
4/8/2020,Delhi,21,9,576
4/8/2020,Goa,0,0,7
4/8/2020,Gujarat,25,13,165
4/8/2020,Haryana,28,3,147
4/8/2020,Himachal Pradesh,2,1,18
4/8/2020,Jammu and Kashmir,4,2,116
4/8/2020,Jharkhand,0,0,4
4/8/2020,Karnataka,25,4,175
4/8/2020,Kerala,70,2,336
4/8/2020,Ladakh,10,0,14
4/8/2020,Madhya Pradesh,0,13,229
4/8/2020,Maharashtra,79,64,1018
4/8/2020,Manipur,0,0,2
4/8/2020,Mizoram,0,0,1
4/8/2020,Odisha,2,1,42
4/8/2020,Puducherry,1,0,5
4/8/2020,Punjab,4,7,91
4/8/2020,Rajasthan,21,3,328
4/8/2020,Tamil Nadu,19,7,690
4/8/2020,Telengana,35,7,427
4/8/2020,Tripura,0,0,1
4/8/2020,Uttarakhand,5,0,31
4/8/2020,Uttar Pradesh,26,3,343
4/8/2020,West Bengal,13,5,99
4/9/2020,Andhra Pradesh,6,4,348
4/9/2020,Andaman and Nicobar Islands,0,0,11
4/9/2020,Arunachal Pradesh,0,0,1
4/9/2020,Assam,0,0,28
4/9/2020,Bihar,0,1,39
4/9/2020,Chandigarh,7,0,18
4/9/2020,Chhattisgarh,9,0,10
4/9/2020,Delhi,21,9,669
4/9/2020,Goa,0,0,7
4/9/2020,Gujarat,25,16,179
4/9/2020,Haryana,29,3,169
4/9/2020,Himachal Pradesh,2,1,18
4/9/2020,Jammu and Kashmir,4,4,158
4/9/2020,Jharkhand,0,0,13
4/9/2020,Karnataka,28,5,181
4/9/2020,Kerala,83,2,345
4/9/2020,Ladakh,10,0,14
4/9/2020,Madhya Pradesh,0,16,259
4/9/2020,Maharashtra,117,72,1135
4/9/2020,Manipur,1,0,2
4/9/2020,Mizoram,0,0,1
4/9/2020,Odisha,2,1,42
4/9/2020,Puducherry,1,0,5
4/9/2020,Punjab,4,8,101
4/9/2020,Rajasthan,21,3,383
4/9/2020,Tamil Nadu,21,8,738
4/9/2020,Telengana,35,7,442
4/9/2020,Tripura,0,0,1
4/9/2020,Uttarakhand,5,0,35
4/9/2020,Uttar Pradesh,31,4,410
4/9/2020,West Bengal,16,5,103
4/10/2020,Andhra Pradesh,7,6,363
4/10/2020,Andaman and Nicobar Islands,0,0,11
4/10/2020,Arunachal Pradesh,0,0,1
4/10/2020,Assam,0,0,29
4/10/2020,Bihar,0,1,60
4/10/2020,Chandigarh,7,0,18
4/10/2020,Chhattisgarh,9,0,10
4/10/2020,Delhi,25,13,898
4/10/2020,Goa,1,0,7
4/10/2020,Gujarat,26,17,241
4/10/2020,Haryana,29,3,169
4/10/2020,Himachal Pradesh,6,1,28
4/10/2020,Jammu and Kashmir,6,4,184
4/10/2020,Jharkhand,0,1,13
4/10/2020,Karnataka,30,6,197
4/10/2020,Kerala,96,2,357
4/10/2020,Ladakh,10,0,15
4/10/2020,Madhya Pradesh,0,16,259
4/10/2020,Maharashtra,125,97,1364
4/10/2020,Manipur,1,0,2
4/10/2020,Mizoram,0,0,1
4/10/2020,Odisha,2,1,44
4/10/2020,Puducherry,1,0,5
4/10/2020,Punjab,5,11,132
4/10/2020,Rajasthan,21,3,463
4/10/2020,Tamil Nadu,21,8,834
4/10/2020,Telengana,35,7,473
4/10/2020,Tripura,0,0,1
4/10/2020,Uttarakhand,5,0,35
4/10/2020,Uttar Pradesh,32,4,431
4/10/2020,West Bengal,16,5,116
4/11/2020,Andhra Pradesh,11,6,381
4/11/2020,Andaman and Nicobar Islands,0,0,11
4/11/2020,Arunachal Pradesh,0,0,1
4/11/2020,Assam,0,1,29
4/11/2020,Bihar,0,1,60
4/11/2020,Chandigarh,7,0,18
4/11/2020,Chhattisgarh,9,0,18
4/11/2020,Delhi,25,14,903
4/11/2020,Goa,1,0,7
4/11/2020,Gujarat,31,19,308
4/11/2020,Haryana,29,3,177
4/11/2020,Himachal Pradesh,6,1,28
4/11/2020,Jammu and Kashmir,6,4,207
4/11/2020,Jharkhand,0,1,17
4/11/2020,Karnataka,37,6,214
4/11/2020,Kerala,123,2,364
4/11/2020,Ladakh,10,0,15
4/11/2020,Madhya Pradesh,0,33,443
4/11/2020,Maharashtra,188,110,1574
4/11/2020,Manipur,1,0,2
4/11/2020,Mizoram,0,0,1
4/11/2020,Odisha,2,1,48
4/11/2020,Puducherry,1,0,7
4/11/2020,Punjab,5,11,132
4/11/2020,Rajasthan,21,3,553
4/11/2020,Tamil Nadu,44,8,911
4/11/2020,Telengana,43,9,504
4/11/2020,Tripura,0,0,2
4/11/2020,Uttarakhand,5,0,35
4/11/2020,Uttar Pradesh,32,4,433
4/11/2020,West Bengal,16,5,126
4/12/2020,Andhra Pradesh,11,6,381
4/12/2020,Andaman and Nicobar Islands,10,0,11
4/12/2020,Arunachal Pradesh,0,0,1
4/12/2020,Assam,0,1,29
4/12/2020,Bihar,19,1,64
4/12/2020,Chandigarh,7,0,19
4/12/2020,Chhattisgarh,10,0,25
4/12/2020,Delhi,25,19,1069
4/12/2020,Goa,5,0,7
4/12/2020,Gujarat,44,22,432
4/12/2020,Haryana,29,3,185
4/12/2020,Himachal Pradesh,6,1,32
4/12/2020,Jammu and Kashmir,6,4,224
4/12/2020,Jharkhand,0,1,17
4/12/2020,Karnataka,37,6,226
4/12/2020,Kerala,142,2,374
4/12/2020,Ladakh,10,0,15
4/12/2020,Madhya Pradesh,0,36,564
4/12/2020,Maharashtra,208,127,1761
4/12/2020,Manipur,1,0,2
4/12/2020,Mizoram,0,0,1
4/12/2020,Odisha,12,1,54
4/12/2020,Puducherry,1,0,7
4/12/2020,Punjab,5,11,151
4/12/2020,Rajasthan,21,3,700
4/12/2020,Tamil Nadu,44,10,969
4/12/2020,Telengana,43,9,504
4/12/2020,Tripura,0,0,2
4/12/2020,Uttarakhand,5,0,35
4/12/2020,Uttar Pradesh,45,5,452
4/12/2020,West Bengal,19,5,134
4/13/2020,Andhra Pradesh,11,7,432
4/13/2020,Andaman and Nicobar Islands,10,0,11
4/13/2020,Arunachal Pradesh,0,0,1
4/13/2020,Assam,0,1,31
4/13/2020,Bihar,26,1,64
4/13/2020,Chandigarh,7,0,21
4/13/2020,Chhattisgarh,10,0,31
4/13/2020,Delhi,27,24,1154
4/13/2020,Goa,5,0,7
4/13/2020,Gujarat,47,26,539
4/13/2020,Haryana,29,3,185
4/13/2020,Himachal Pradesh,13,1,32
4/13/2020,Jammu and Kashmir,6,4,245
4/13/2020,Jharkhand,0,2,19
4/13/2020,Karnataka,59,6,247
4/13/2020,Kerala,179,3,376
4/13/2020,Ladakh,10,0,15
4/13/2020,Madhya Pradesh,44,43,604
4/13/2020,Maharashtra,217,149,1985
4/13/2020,Manipur,1,0,2
4/13/2020,Mizoram,0,0,1
4/13/2020,Nagaland,0,0,1
4/13/2020,Odisha,12,1,54
4/13/2020,Puducherry,1,0,7
4/13/2020,Punjab,14,11,167
4/13/2020,Rajasthan,21,3,812
4/13/2020,Tamil Nadu,50,11,1075
4/13/2020,Telengana,100,16,562
4/13/2020,Tripura,0,0,2
4/13/2020,Uttarakhand,5,0,35
4/13/2020,Uttar Pradesh,47,5,483
4/13/2020,West Bengal,29,7,152
4/14/2020,Andhra Pradesh,14,9,473
4/14/2020,Andaman and Nicobar Islands,10,0,11
4/14/2020,Arunachal Pradesh,0,0,1
4/14/2020,Assam,0,1,31
4/14/2020,Bihar,26,1,66
4/14/2020,Chandigarh,7,0,21
4/14/2020,Chhattisgarh,10,0,31
4/14/2020,Delhi,30,28,1510
4/14/2020,Goa,5,0,7
4/14/2020,Gujarat,55,26,617
4/14/2020,Haryana,34,3,199
4/14/2020,Himachal Pradesh,13,1,32
4/14/2020,Jammu and Kashmir,16,4,270
4/14/2020,Jharkhand,0,2,24
4/14/2020,Karnataka,65,9,258
4/14/2020,Kerala,198,3,379
4/14/2020,Ladakh,10,0,15
4/14/2020,Madhya Pradesh,51,50,730
4/14/2020,Maharashtra,229,160,2337
4/14/2020,Manipur,1,0,2
4/14/2020,Meghalaya,0,0,1
4/14/2020,Mizoram,0,0,1
4/14/2020,Nagaland,0,0,1
4/14/2020,Odisha,18,1,55
4/14/2020,Puducherry,1,0,7
4/14/2020,Punjab,14,12,176
4/14/2020,Rajasthan,133,3,879
4/14/2020,Tamil Nadu,58,11,1173
4/14/2020,Telengana,100,17,624
4/14/2020,Tripura,0,0,2
4/14/2020,Uttarakhand,7,0,35
4/14/2020,Uttar Pradesh,49,5,657
4/14/2020,West Bengal,36,7,190
4/15/2020,Andaman and Nicobar Islands,10,0,11
4/15/2020,Andhra Pradesh,16,9,503
4/15/2020,Arunachal Pradesh,0,0,1
4/15/2020,Assam,0,1,33
4/15/2020,Bihar,29,1,70
4/15/2020,Chandigarh,7,0,21
4/15/2020,Chhattisgarh,13,0,33
4/15/2020,Delhi,30,30,1561
4/15/2020,Goa,5,0,7
4/15/2020,Gujarat,59,30,695
4/15/2020,Haryana,34,3,199
4/15/2020,Himachal Pradesh,13,1,33
4/15/2020,Jammu and Kashmir,30,4,278
4/15/2020,Jharkhand,0,2,27
4/15/2020,Karnataka,75,11,277
4/15/2020,Kerala,211,3,387
4/15/2020,Ladakh,10,0,17
4/15/2020,Madhya Pradesh,64,53,987
4/15/2020,Maharashtra,259,178,2687
4/15/2020,Manipur,1,0,2
4/15/2020,Meghalaya,0,1,7
4/15/2020,Mizoram,0,0,1
4/15/2020,Nagaland,0,0,0
4/15/2020,Odisha,18,1,60
4/15/2020,Puducherry,1,0,7
4/15/2020,Punjab,14,13,186
4/15/2020,Rajasthan,147,3,1005
4/15/2020,Tamil Nadu,81,12,1204
4/15/2020,Telengana,120,18,647
4/15/2020,Tripura,0,0,2
4/15/2020,Uttarakhand,9,0,37
4/15/2020,Uttar Pradesh,51,11,735
4/15/2020,West Bengal,37,7,213
4/16/2020,Andaman and Nicobar Islands,10,0,11
4/16/2020,Andhra Pradesh,20,14,534
4/16/2020,Arunachal Pradesh,0,0,1
4/16/2020,Assam,5,1,33
4/16/2020,Bihar,29,1,74
4/16/2020,Chandigarh,7,0,21
4/16/2020,Chhattisgarh,17,0,33
4/16/2020,Delhi,42,32,1578
4/16/2020,Goa,5,0,7
4/16/2020,Gujarat,64,36,871
4/16/2020,Haryana,43,3,205
4/16/2020,Himachal Pradesh,16,1,35
4/16/2020,Jammu and Kashmir,36,4,300
4/16/2020,Jharkhand,0,2,28
4/16/2020,Karnataka,82,13,315
4/16/2020,Kerala,218,3,388
4/16/2020,Ladakh,10,0,17
4/16/2020,Madhya Pradesh,64,53,1120
4/16/2020,Maharashtra,295,187,2919
4/16/2020,Manipur,1,0,2
4/16/2020,Meghalaya,0,1,7
4/16/2020,Mizoram,0,0,1
4/16/2020,Nagaland,0,0,0
4/16/2020,Odisha,18,1,60
4/16/2020,Puducherry,1,0,7
4/16/2020,Punjab,27,13,186
4/16/2020,Rajasthan,147,3,1023
4/16/2020,Tamil Nadu,118,14,1242
4/16/2020,Telengana,120,18,698
4/16/2020,Tripura,1,0,2
4/16/2020,Uttarakhand,9,0,37
4/16/2020,Uttar Pradesh,68,13,773
4/16/2020,West Bengal,42,7,231
4/17/2020,Andaman and Nicobar Islands,10,0,11
4/17/2020,Andhra Pradesh,36,14,572
4/17/2020,Arunachal Pradesh,0,0,1
4/17/2020,Assam,5,1,35
4/17/2020,Bihar,37,1,83
4/17/2020,Chandigarh,9,0,21
4/17/2020,Chhattisgarh,23,0,36
4/17/2020,Delhi,51,38,1640
4/17/2020,Goa,6,0,7
4/17/2020,Gujarat,74,38,1021
4/17/2020,Haryana,43,3,205
4/17/2020,Himachal Pradesh,16,1,35
4/17/2020,Jammu and Kashmir,38,4,314
4/17/2020,Jharkhand,0,2,29
4/17/2020,Karnataka,82,13,353
4/17/2020,Kerala,245,3,395
4/17/2020,Ladakh,14,0,18
4/17/2020,Madhya Pradesh,65,57,1308
4/17/2020,Maharashtra,300,194,3205
4/17/2020,Manipur,1,0,2
4/17/2020,Meghalaya,0,1,9
4/17/2020,Mizoram,0,0,1
4/17/2020,Nagaland,0,0,0
4/17/2020,Odisha,19,1,60
4/17/2020,Puducherry,1,0,7
4/17/2020,Punjab,27,13,186
4/17/2020,Rajasthan,164,11,1131
4/17/2020,Tamil Nadu,180,15,1267
4/17/2020,Telengana,186,18,743
4/17/2020,Tripura,1,0,2
4/17/2020,Uttarakhand,9,0,37
4/17/2020,Uttar Pradesh,74,14,846
4/17/2020,West Bengal,51,10,255
4/18/2020,Andaman and Nicobar Islands,11,0,12
4/18/2020,Andhra Pradesh,42,15,603
4/18/2020,Arunachal Pradesh,0,0,1
4/18/2020,Assam,9,1,35
4/18/2020,Bihar,37,2,85
4/18/2020,Chandigarh,9,0,21
4/18/2020,Chhattisgarh,24,0,36
4/18/2020,Delhi,72,42,1707
4/18/2020,Goa,6,0,7
4/18/2020,Gujarat,88,48,1272
4/18/2020,Haryana,43,3,225
4/18/2020,Himachal Pradesh,16,1,38
4/18/2020,Jammu and Kashmir,42,5,328
4/18/2020,Jharkhand,0,2,33
4/18/2020,Karnataka,92,13,371
4/18/2020,Kerala,255,3,396
4/18/2020,Ladakh,14,0,18
4/18/2020,Madhya Pradesh,69,69,1355
4/18/2020,Maharashtra,331,201,3323
4/18/2020,Manipur,1,0,2
4/18/2020,Meghalaya,0,1,11
4/18/2020,Mizoram,0,0,1
4/18/2020,Nagaland,0,0,0
4/18/2020,Odisha,21,1,60
4/18/2020,Puducherry,3,0,7
4/18/2020,Punjab,27,13,202
4/18/2020,Rajasthan,183,11,1229
4/18/2020,Tamil Nadu,283,15,1323
4/18/2020,Telengana,186,18,791
4/18/2020,Tripura,1,0,2
4/18/2020,Uttarakhand,9,0,42
4/18/2020,Uttar Pradesh,86,14,969
4/18/2020,West Bengal,55,10,287
4/19/2020,Andaman and Nicobar Islands,11,0,14
4/19/2020,Andhra Pradesh,42,15,603
4/19/2020,Arunachal Pradesh,0,0,1
4/19/2020,Assam,12,1,35
4/19/2020,Bihar,37,2,86
4/19/2020,Chandigarh,10,0,23
4/19/2020,Chhattisgarh,24,0,36
4/19/2020,Delhi,72,43,1893
4/19/2020,Goa,6,0,7
4/19/2020,Gujarat,94,58,1604
4/19/2020,Haryana,87,3,233
4/19/2020,Himachal Pradesh,16,1,39
4/19/2020,Jammu and Kashmir,51,5,341
4/19/2020,Jharkhand,0,2,35
4/19/2020,Karnataka,104,14,384
4/19/2020,Kerala,257,3,400
4/19/2020,Ladakh,14,0,18
4/19/2020,Madhya Pradesh,127,70,1407
4/19/2020,Maharashtra,365,211,3651
4/19/2020,Manipur,1,0,2
4/19/2020,Meghalaya,0,1,11
4/19/2020,Mizoram,0,0,1
4/19/2020,Nagaland,0,0,0
4/19/2020,Odisha,24,1,61
4/19/2020,Puducherry,3,0,7
4/19/2020,Punjab,31,16,219
4/19/2020,Rajasthan,183,11,1351
4/19/2020,Tamil Nadu,365,15,1372
4/19/2020,Telengana,186,18,844
4/19/2020,Tripura,1,0,2
4/19/2020,Uttarakhand,9,0,42
4/19/2020,Uttar Pradesh,108,17,1084
4/19/2020,West Bengal,62,12,310
4/20/2020,Andaman and Nicobar Islands,11,0,15
4/20/2020,Andhra Pradesh,92,20,722
4/20/2020,Arunachal Pradesh,0,0,1
4/20/2020,Assam,17,1,35
4/20/2020,Bihar,42,2,96
4/20/2020,Chandigarh,13,0,26
4/20/2020,Chhattisgarh,25,0,36
4/20/2020,Delhi,290,45,2003
4/20/2020,Goa,7,0,7
4/20/2020,Gujarat,106,67,1851
4/20/2020,Haryana,87,3,233
4/20/2020,Himachal Pradesh,16,1,39
4/20/2020,Jammu and Kashmir,56,5,350
4/20/2020,Jharkhand,0,2,42
4/20/2020,Karnataka,111,16,395
4/20/2020,Kerala,270,3,402
4/20/2020,Ladakh,14,0,18
4/20/2020,Madhya Pradesh,127,74,1485
4/20/2020,Maharashtra,507,223,4203
4/20/2020,Manipur,2,0,2
4/20/2020,Meghalaya,0,1,11
4/20/2020,Mizoram,0,0,1
4/20/2020,Nagaland,0,0,0
4/20/2020,Odisha,24,1,68
4/20/2020,Puducherry,3,0,7
4/20/2020,Punjab,31,16,219
4/20/2020,Rajasthan,183,14,1478
4/20/2020,Tamil Nadu,411,15,1477
4/20/2020,Telengana,190,21,873
4/20/2020,Tripura,1,0,2
4/20/2020,Uttarakhand,11,0,44
4/20/2020,Uttar Pradesh,129,17,1176
4/20/2020,West Bengal,66,12,339
4/21/2020,Andaman and Nicobar Islands,11,0,16
4/21/2020,Andhra Pradesh,96,22,757
4/21/2020,Arunachal Pradesh,1,0,1
4/21/2020,Assam,19,1,35
4/21/2020,Bihar,42,2,114
4/21/2020,Chandigarh,13,0,26
4/21/2020,Chhattisgarh,25,0,36
4/21/2020,Delhi,431,47,2081
4/21/2020,Goa,7,0,7
4/21/2020,Gujarat,131,77,2066
4/21/2020,Haryana,127,3,254
4/21/2020,Himachal Pradesh,16,1,39
4/21/2020,Jammu and Kashmir,71,5,368
4/21/2020,Jharkhand,0,2,46
4/21/2020,Karnataka,114,17,415
4/21/2020,Kerala,291,3,408
4/21/2020,Ladakh,14,0,18
4/21/2020,Madhya Pradesh,127,76,1540
4/21/2020,Maharashtra,572,232,4669
4/21/2020,Manipur,2,0,2
4/21/2020,Meghalaya,0,1,11
4/21/2020,Mizoram,0,0,1
4/21/2020,Nagaland,0,0,0
4/21/2020,Odisha,24,1,74
4/21/2020,Puducherry,3,0,7
4/21/2020,Punjab,39,16,245
4/21/2020,Rajasthan,205,25,1576
4/21/2020,Tamil Nadu,457,17,1520
4/21/2020,Telengana,190,23,919
4/21/2020,Tripura,1,0,2
4/21/2020,Uttarakhand,18,0,46
4/21/2020,Uttar Pradesh,140,20,1294
4/21/2020,West Bengal,73,12,392
4/22/2020,Andaman and Nicobar Islands,11,0,17
4/22/2020,Andhra Pradesh,120,24,813
4/22/2020,Arunachal Pradesh,1,0,1
4/22/2020,Assam,19,1,35
4/22/2020,Bihar,46,2,126
4/22/2020,Chandigarh,14,0,27
4/22/2020,Chhattisgarh,26,0,36
4/22/2020,Delhi,611,47,2156
4/22/2020,Goa,7,0,7
4/22/2020,Gujarat,144,95,2272
4/22/2020,Haryana,127,3,254
4/22/2020,Himachal Pradesh,16,1,39
4/22/2020,Jammu and Kashmir,81,5,380
4/22/2020,Jharkhand,0,3,45
4/22/2020,Karnataka,129,17,425
4/22/2020,Kerala,323,3,427
4/22/2020,Ladakh,14,0,18
4/22/2020,Madhya Pradesh,148,80,1592
4/22/2020,Maharashtra,722,251,5221
4/22/2020,Manipur,2,0,2
4/22/2020,Meghalaya,0,1,12
4/22/2020,Mizoram,0,0,1
4/22/2020,Odisha,30,1,82
4/22/2020,Puducherry,3,0,7
4/22/2020,Punjab,49,16,251
4/22/2020,Rajasthan,230,25,1801
4/22/2020,Tamil Nadu,635,18,1596
4/22/2020,Telengana,194,23,945
4/22/2020,Tripura,1,0,2
4/22/2020,Uttarakhand,19,0,46
4/22/2020,Uttar Pradesh,165,21,1412
4/22/2020,West Bengal,73,15,423
4/23/2020,Andaman and Nicobar Islands,11,0,18
4/23/2020,Andhra Pradesh,141,27,895
4/23/2020,Arunachal Pradesh,1,0,1
4/23/2020,Assam,19,1,35
4/23/2020,Bihar,46,2,148
4/23/2020,Chandigarh,14,0,27
4/23/2020,Chhattisgarh,28,0,36
4/23/2020,Delhi,724,48,2248
4/23/2020,Goa,7,0,7
4/23/2020,Gujarat,179,103,2407
4/23/2020,Haryana,140,3,262
4/23/2020,Himachal Pradesh,18,1,40
4/23/2020,Jammu and Kashmir,92,5,407
4/23/2020,Jharkhand,8,3,49
4/23/2020,Karnataka,141,17,443
4/23/2020,Kerala,324,3,438
4/23/2020,Ladakh,14,0,18
4/23/2020,Madhya Pradesh,148,81,1695
4/23/2020,Maharashtra,789,269,5652
4/23/2020,Manipur,2,0,2
4/23/2020,Meghalaya,0,1,12
4/23/2020,Mizoram,0,0,1
4/23/2020,Odisha,32,1,83
4/23/2020,Puducherry,3,0,7
4/23/2020,Punjab,65,16,277
4/23/2020,Rajasthan,230,27,1890
4/23/2020,Tamil Nadu,662,18,1629
4/23/2020,Telengana,197,24,960
4/23/2020,Tripura,1,0,2
4/23/2020,Uttarakhand,23,0,46
4/23/2020,Uttar Pradesh,187,21,1509
4/23/2020,West Bengal,79,15,456
4/24/2020,Andaman and Nicobar Islands,11,0,22
4/24/2020,Andhra Pradesh,145,29,955
4/24/2020,Arunachal Pradesh,1,0,1
4/24/2020,Assam,19,1,36
4/24/2020,Bihar,46,2,176
4/24/2020,Chandigarh,14,0,27
4/24/2020,Chhattisgarh,28,0,36
4/24/2020,Delhi,808,50,2376
4/24/2020,Goa,7,0,7
4/24/2020,Gujarat,258,112,2624
4/24/2020,Haryana,156,3,272
4/24/2020,Himachal Pradesh,18,1,40
4/24/2020,Jammu and Kashmir,92,5,427
4/24/2020,Jharkhand,8,3,55
4/24/2020,Karnataka,150,18,463
4/24/2020,Kerala,324,3,448
4/24/2020,Ladakh,14,0,18
4/24/2020,Madhya Pradesh,203,83,1852
4/24/2020,Maharashtra,840,283,6430
4/24/2020,Manipur,2,0,2
4/24/2020,Meghalaya,0,1,12
4/24/2020,Mizoram,0,0,1
4/24/2020,Odisha,33,1,90
4/24/2020,Puducherry,3,0,7
4/24/2020,Punjab,65,16,277
4/24/2020,Rajasthan,230,27,1964
4/24/2020,Tamil Nadu,752,20,1683
4/24/2020,Telengana,253,26,984
4/24/2020,Tripura,1,0,2
4/24/2020,Uttarakhand,24,0,47
4/24/2020,Uttar Pradesh,206,24,1604
4/24/2020,West Bengal,103,15,514
4/25/2020,Andaman and Nicobar Islands,11,0,27
4/25/2020,Andhra Pradesh,171,31,1061
4/25/2020,Arunachal Pradesh,1,0,1
4/25/2020,Assam,19,1,36
4/25/2020,Bihar,46,2,228
4/25/2020,Chandigarh,15,0,28
4/25/2020,Chhattisgarh,30,0,36
4/25/2020,Delhi,857,53,2514
4/25/2020,Goa,7,0,7
4/25/2020,Gujarat,265,127,2815
4/25/2020,Haryana,156,3,272
4/25/2020,Himachal Pradesh,18,1,40
4/25/2020,Jammu and Kashmir,109,5,454
4/25/2020,Jharkhand,9,3,59
4/25/2020,Karnataka,153,18,489
4/25/2020,Kerala,331,4,451
4/25/2020,Ladakh,14,0,20
4/25/2020,Madhya Pradesh,210,92,1952
4/25/2020,Maharashtra,957,301,6817
4/25/2020,Manipur,2,0,2
4/25/2020,Meghalaya,0,1,12
4/25/2020,Mizoram,0,0,1
4/25/2020,Odisha,33,1,94
4/25/2020,Puducherry,3,0,7
4/25/2020,Punjab,67,17,298
4/25/2020,Rajasthan,230,27,2034
4/25/2020,Tamil Nadu,866,22,1755
4/25/2020,Telengana,253,26,984
4/25/2020,Tripura,1,0,2
4/25/2020,Uttarakhand,25,0,48
4/25/2020,Uttar Pradesh,248,26,1778
4/25/2020,West Bengal,103,18,571
4/26/2020,Andaman and Nicobar Islands,11,0,33
4/26/2020,Andhra Pradesh,231,31,1097
4/26/2020,Arunachal Pradesh,1,0,1
4/26/2020,Assam,19,1,36
4/26/2020,Bihar,46,2,251
4/26/2020,Chandigarh,17,0,30
4/26/2020,Chhattisgarh,32,0,37
4/26/2020,Delhi,869,54,2625
4/26/2020,Goa,7,0,7
4/26/2020,Gujarat,282,133,3071
4/26/2020,Haryana,176,3,289
4/26/2020,Himachal Pradesh,22,1,40
4/26/2020,Jammu and Kashmir,112,6,494
4/26/2020,Jharkhand,13,3,67
4/26/2020,Karnataka,177,18,501
4/26/2020,Kerala,338,4,458
4/26/2020,Ladakh,14,0,20
4/26/2020,Madhya Pradesh,210,99,2096
4/26/2020,Maharashtra,1076,323,7628
4/26/2020,Manipur,2,0,2
4/26/2020,Meghalaya,0,1,12
4/26/2020,Mizoram,0,0,1
4/26/2020,Odisha,34,1,103
4/26/2020,Puducherry,3,0,7
4/26/2020,Punjab,67,17,298
4/26/2020,Rajasthan,493,33,2083
4/26/2020,Tamil Nadu,960,23,1821
4/26/2020,Telengana,280,26,991
4/26/2020,Tripura,2,0,2
4/26/2020,Uttarakhand,26,0,50
4/26/2020,Uttar Pradesh,289,29,1843
4/26/2020,West Bengal,105,18,611
4/27/2020,Andaman and Nicobar Islands,11,0,33
4/27/2020,Andhra Pradesh,235,31,1177
4/27/2020,Arunachal Pradesh,1,0,1
4/27/2020,Assam,27,1,36
4/27/2020,Bihar,56,2,277
4/27/2020,Chandigarh,17,0,30
4/27/2020,Chhattisgarh,32,0,37
4/27/2020,Delhi,877,54,2918
4/27/2020,Goa,7,0,7
4/27/2020,Gujarat,313,151,3301
4/27/2020,Haryana,176,3,289
4/27/2020,Himachal Pradesh,22,1,40
4/27/2020,Jammu and Kashmir,137,6,523
4/27/2020,Jharkhand,13,3,82
4/27/2020,Karnataka,188,20,511
4/27/2020,Kerala,342,4,469
4/27/2020,Ladakh,14,0,20
4/27/2020,Madhya Pradesh,302,106,2168
4/27/2020,Maharashtra,1188,342,8068
4/27/2020,Manipur,2,0,2
4/27/2020,Meghalaya,0,1,12
4/27/2020,Mizoram,0,0,1
4/27/2020,Odisha,35,1,108
4/27/2020,Puducherry,3,0,8
4/27/2020,Punjab,71,18,313
4/27/2020,Rajasthan,518,41,2185
4/27/2020,Tamil Nadu,1020,24,1885
4/27/2020,Telengana,280,26,1002
4/27/2020,Tripura,2,0,2
4/27/2020,Uttarakhand,33,0,51
4/27/2020,Uttar Pradesh,335,31,1955
4/27/2020,West Bengal,105,20,649
4/28/2020,Andaman and Nicobar Islands,11,0,33
4/28/2020,Andhra Pradesh,258,31,1259
4/28/2020,Arunachal Pradesh,1,0,1
4/28/2020,Assam,27,1,38
4/28/2020,Bihar,57,2,346
4/28/2020,Chandigarh,17,0,40
4/28/2020,Chhattisgarh,32,0,37
4/28/2020,Delhi,877,54,3108
4/28/2020,Goa,7,0,7
4/28/2020,Gujarat,394,162,3548
4/28/2020,Haryana,183,3,296
